日付,借方名称,金額,摘要,file,rows
2015-06-25,会議費,213.0,ベックス　打合せ食事代　,new_1012000102_dai_27_12.csv,2840
2015-06-26,会議費,427.0,ニュウデイズ　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,2843
2015-06-26,会議費,547.0,上島コーヒー店　早朝ミーティングコーヒー代　,new_1012000102_dai_27_12.csv,2844
2015-06-26,会議費,1482.0,ＡＭＡＴＩ　打合せ食事代　,new_1012000102_dai_27_12.csv,2845
2015-06-27,会議費,1306.0,レモン　早朝ミーティングコーヒー代　,new_1012000102_dai_27_12.csv,2849
2015-06-29,会議費,889.0,上島コーヒー店　早朝ミーティングコーヒー代　,new_1012000102_dai_27_12.csv,2906
2015-06-30,会議費,2584.0,和幸　打合せ食事代　,new_1012000102_dai_27_12.csv,2915
2015-06-30,会議費,213.0,ベックス　早朝ミーティングコーヒー代　,new_1012000102_dai_27_12.csv,2916
2015-06-19,会議費,661.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,2921
2015-06-20,会議費,651.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,2931
2015-06-22,会議費,633.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,2937
2015-06-23,会議費,688.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,2944
2015-06-24,会議費,686.0,ローソン　早朝ミーティング朝食代　　,new_1012000102_dai_27_12.csv,2949
2015-06-25,会議費,681.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,2954
2015-06-26,会議費,709.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,2965
2015-06-27,会議費,688.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,2972
2015-06-29,会議費,686.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,2982
2015-06-30,会議費,681.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,2989
2015-07-03,会議費,547.0,上島コーヒー店　打合せ食事代,new_1012000102_dai_27_12.csv,3011
2015-07-01,会議費,686.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,3024
2015-07-02,会議費,704.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,3032
2015-07-03,会議費,709.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,3039
2015-07-04,会議費,684.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,3050
2015-07-06,会議費,695.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,3064
2015-07-06,会議費,359.0,ニュウデイズ　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,3074
2015-07-06,会議費,547.0,上島コーヒー店　早朝ミーティングコーヒー代　,new_1012000102_dai_27_12.csv,3077
2015-07-07,会議費,1112.0,ルミネ　早朝ミーティングコーヒー代　,new_1012000102_dai_27_12.csv,3087
2015-07-08,会議費,241.0,ニューヨーカーズカフェ　打合せ食事代　,new_1012000102_dai_27_12.csv,3093
2015-07-08,会議費,352.0,エクセルシオールカフェ　早朝ミーティングコーヒー代　,new_1012000102_dai_27_12.csv,3095
2015-07-08,会議費,547.0,上島コーヒー店　早朝ミーティングコーヒー代　,new_1012000102_dai_27_12.csv,3101
2015-07-07,会議費,695.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,3106
2015-07-08,会議費,713.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,3115
2015-07-09,会議費,656.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,3121
2015-07-10,会議費,661.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,3129
2015-07-11,会議費,693.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,3138
2015-07-13,会議費,676.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,3145
2015-05-30,会議費,1389.0,AMATI　打合せ飲食代,new_1012000102_dai_27_12.csv,3184
2015-05-29,会議費,769.0,上島珈琲店　打合せ飲食代,new_1012000102_dai_27_12.csv,3185
2015-07-09,会議費,7367.0,㈱王将　打合せ食事代　,new_1012000102_dai_27_12.csv,3192
2015-07-14,会議費,690.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,3328
2015-07-16,会議費,695.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,3343
2015-07-17,会議費,616.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,3349
2015-07-18,会議費,588.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,3358
2015-07-10,会議費,732.0,上島コーヒー店　早朝ミーティングコーヒー代　,new_1012000102_dai_27_12.csv,3362
2015-07-11,会議費,1093.0,レモン　早朝ミーティングコーヒー代　,new_1012000102_dai_27_12.csv,3367
2015-07-12,会議費,593.0,上島コーヒー　早朝ミーティングコーヒー代　,new_1012000102_dai_27_12.csv,3369
2015-07-13,会議費,359.0,ニュウデイズ　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,3375
2015-07-13,会議費,639.0,レモン　早朝ミーティングコーヒー代　,new_1012000102_dai_27_12.csv,3378
2015-07-14,会議費,1112.0,ルミネ　打合せ食事代　,new_1012000102_dai_27_12.csv,3383
2015-07-14,会議費,334.0,上島コーヒー店　早朝ミーティングコーヒー代　,new_1012000102_dai_27_12.csv,3384
2015-07-14,会議費,315.0,エクセルシオールカフェ　早朝ミーティングコーヒー代　,new_1012000102_dai_27_12.csv,3386
2015-07-15,会議費,1112.0,レモン　早朝ミーティングコーヒー代　,new_1012000102_dai_27_12.csv,3398
2015-07-16,会議費,420.0,スタバ　早朝ミーティングコーヒー代　,new_1012000102_dai_27_12.csv,3402
2015-07-17,会議費,343.0,上島コーヒー店　早朝ミーティングコーヒー代　,new_1012000102_dai_27_12.csv,3406
2015-07-18,会議費,612.0,ドトール　打合せ食事代　,new_1012000102_dai_27_12.csv,3415
2015-07-18,会議費,1112.0,アマチ　早朝ミーティングコーヒー代　,new_1012000102_dai_27_12.csv,3416
2015-07-20,会議費,1112.0,アマティ　早朝ミーティングコーヒー代　,new_1012000102_dai_27_12.csv,3426
2015-07-21,会議費,352.0,エクセルシオールカフェ　早朝ミーティングコーヒー代　,new_1012000102_dai_27_12.csv,3432
2015-07-22,会議費,575.0,上島コーヒー店　早朝ミーティングコーヒー代　,new_1012000102_dai_27_12.csv,3441
2015-07-23,会議費,315.0,エクセルシオールカフェ　早朝ミーティングコーヒー代　,new_1012000102_dai_27_12.csv,3447
2015-07-25,会議費,6663.0,渋谷餃子　打合せ食事代　,new_1012000102_dai_27_12.csv,3457
2015-07-21,会議費,695.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,3463
2015-07-22,会議費,718.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,3470
2015-07-23,会議費,672.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,3480
2015-07-24,会議費,690.0,ローソン　早朝ミーティングコ朝食代　,new_1012000102_dai_27_12.csv,3490
2015-07-25,会議費,638.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,3497
2015-07-27,会議費,547.0,上島コーヒー店　早朝ミーティングコーヒー代　,new_1012000102_dai_27_12.csv,3505
2015-07-25,会議費,538.0,ドトール　早朝ミーティングコーヒー代　,new_1012000102_dai_27_12.csv,3513
2015-07-28,会議費,260.0,上島コーヒー店　早朝ミーティングコーヒー代　,new_1012000102_dai_27_12.csv,3514
2015-07-28,会議費,1112.0,レモン　早朝ミーティングコーヒー代　,new_1012000102_dai_27_12.csv,3518
2015-07-28,会議費,352.0,エクシオールカフェ　早朝ミーティングコーヒー代　,new_1012000102_dai_27_12.csv,3519
2015-07-29,会議費,128.0,ニュウデイズ　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,3524
2015-07-29,会議費,315.0,エクセルシールカフェ　早朝ミーティングコーヒー代　,new_1012000102_dai_27_12.csv,3525
2015-07-30,会議費,352.0,エクセルシオールカフェ　早朝ミーティングコーヒー代　,new_1012000102_dai_27_12.csv,3533
2015-07-27,会議費,709.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,3539
2015-07-28,会議費,684.0,ローソン　早朝ミーティング朝食代,new_1012000102_dai_27_12.csv,3551
2015-07-29,会議費,698.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,3561
2015-07-30,会議費,651.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,3570
2015-07-31,会議費,665.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,3578
2015-08-01,会議費,204.0,ドトール　お客様コーヒー　,new_1012000102_dai_27_12.csv,3587
2015-08-01,会議費,519.0,ドトール　打合せ食事代　,new_1012000102_dai_27_12.csv,3588
2015-08-02,会議費,473.0,上島コーヒー店　早朝ミーティングコーヒー代　,new_1012000102_dai_27_12.csv,3590
2015-08-02,会議費,4801.0,きずな寿司　打合せ食事代　ＨＳＡ佐藤様,new_1012000102_dai_27_12.csv,3591
2015-08-03,会議費,547.0,上島コーヒー店　早朝ミーティングコーヒー代　,new_1012000102_dai_27_12.csv,3592
2015-08-05,会議費,630.0,エクセルシールカフェ　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,3608
2015-08-05,会議費,216.0,ニュウデイズ　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,3614
2015-08-05,会議費,1112.0,ルミネ　打合せ食事代　,new_1012000102_dai_27_12.csv,3615
2015-08-06,会議費,334.0,エクセルシオールカフェ　早朝ミーティングコーヒー代,new_1012000102_dai_27_12.csv,3621
2015-08-07,会議費,460.0,ニュウデイズ　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,3625
2015-08-07,会議費,3140.0,串カツたなか　打合せ食事代　,new_1012000102_dai_27_12.csv,3626
2015-08-07,会議費,547.0,上島コーヒー店　早朝ミーティングコーヒー代　,new_1012000102_dai_27_12.csv,3627
2015-08-09,会議費,1220.0,スタバ　打合せ食事代　,new_1012000102_dai_27_12.csv,3633
2015-08-09,会議費,926.0,上島コーヒー店　早朝ミーティングコーヒー,new_1012000102_dai_27_12.csv,3637
2015-08-09,会議費,686.0,エクセルシオールカフェ　打合せ食事代　,new_1012000102_dai_27_12.csv,3639
2015-08-10,会議費,334.0,上島コーヒー店　早朝ミーティングコーヒー代　,new_1012000102_dai_27_12.csv,3644
2015-08-01,会議費,684.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,3657
2015-08-11,会議費,343.0,上島コーヒー店　早朝ミーティングコーヒー代　,new_1012000102_dai_27_12.csv,3667
2015-08-13,会議費,334.0,上島コーヒー店　早朝ミーティングコーヒー代　,new_1012000102_dai_27_12.csv,3671
2015-08-14,会議費,538.0,上島コーヒー店　早朝ミーティングコーヒー代　,new_1012000102_dai_27_12.csv,3676
2015-08-14,会議費,456.0,ニュウデイズ　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,3677
2015-08-03,会議費,675.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,3682
2015-08-04,会議費,672.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,3691
2015-08-05,会議費,676.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,3697
2015-08-06,会議費,698.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,3702
2015-08-07,会議費,642.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,3711
2015-08-08,会議費,690.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,3719
2015-08-17,会議費,576.0,ニュウデイズ　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,3740
2015-08-17,会議費,4810.0,三是　打合せ食事代　,new_1012000102_dai_27_12.csv,3743
2015-08-18,会議費,352.0,エクセルシオールカフェ　早朝ミーティングコーヒー代　,new_1012000102_dai_27_12.csv,3746
2015-08-19,会議費,315.0,エクセルシオールカフェ　早朝ミーティングコーヒー代　,new_1012000102_dai_27_12.csv,3752
2015-08-19,会議費,260.0,上島コーヒー　早朝ミーティングコーヒー代　,new_1012000102_dai_27_12.csv,3754
2015-08-21,会議費,547.0,上島コーヒー店　早朝ミーティングコーヒー代　,new_1012000102_dai_27_12.csv,3765
2015-08-13,会議費,596.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,3771
2015-08-14,会議費,596.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,3784
2015-08-15,会議費,596.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,3793
2015-08-17,会議費,698.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,3798
2015-08-18,会議費,670.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,3807
2015-08-19,会議費,688.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,3812
2015-08-20,会議費,684.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,3819
2015-08-21,会議費,698.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,3825
2015-08-22,会議費,675.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,3835
2015-08-19,会議費,229.0,ニュウデイズ　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,3839
2015-08-23,会議費,676.0,プロント　打合せ食事代　,new_1012000102_dai_27_12.csv,3847
2015-08-24,会議費,442.0,ニュウデイズ　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,3851
2015-08-24,会議費,695.0,上島コーヒー　早朝ミーティングコーヒー代　,new_1012000102_dai_27_12.csv,3853
2015-08-25,会議費,315.0,エクセルシオールカフェ　早朝ミーティングコーヒー代　,new_1012000102_dai_27_12.csv,3861
2015-08-26,会議費,176.0,ケンタッキー　早朝ミーティングコーヒー代　,new_1012000102_dai_27_12.csv,3870
2015-08-27,会議費,352.0,エクセルシオールカフェ　早朝ミーティングコーヒー代　,new_1012000102_dai_27_12.csv,3880
2015-08-28,会議費,11732.0,永福苑　打合せ食事代　,new_1012000102_dai_27_12.csv,3883
2015-08-28,会議費,513.0,ニュウデイズ　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,3884
2015-08-24,会議費,686.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,3889
2015-08-26,会議費,688.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,3897
2015-07-03,会議費,436.0,HOKUO　早朝ミーティングコーヒー代,new_1012000102_dai_27_12.csv,3902
2015-07-07,会議費,602.0,ロッテリア　打合せ食事代,new_1012000102_dai_27_12.csv,3908
2015-05-30,会議費,649.0,ベックスコーヒーショップ　打合せ食事代,new_1012000102_dai_27_12.csv,3931
2015-05-24,会議費,1050.0,東京風月堂　打合せ食事代,new_1012000102_dai_27_12.csv,3932
2015-08-25,会議費,695.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,3940
2015-08-27,会議費,679.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,3950
2015-08-28,会議費,675.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,4061
2015-08-29,会議費,690.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,4071
2015-08-31,会議費,679.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,4076
2015-08-28,会議費,547.0,上島コーヒー店　早朝ミーティングコーヒー代,new_1012000102_dai_27_12.csv,4088
2015-08-29,会議費,769.0,上島コーヒー店　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,4095
2015-08-31,会議費,343.0,上島コーヒー　早朝ミーティングコーヒー代　,new_1012000102_dai_27_12.csv,4104
2015-09-02,会議費,454.0,ベックス　早朝ミーティングコーヒー代　,new_1012000102_dai_27_12.csv,4121
2015-09-01,会議費,670.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,4127
2015-09-02,会議費,686.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,4134
2015-09-03,会議費,675.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,4142
2015-09-04,会議費,675.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,4150
2015-09-05,会議費,675.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,4159
2015-09-07,会議費,693.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,4168
2015-09-08,会議費,692.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,4176
2015-09-09,会議費,693.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,4184
2015-09-04,会議費,593.0,上島コーヒー店　早朝ミーティングコーヒー代　,new_1012000102_dai_27_12.csv,4195
2015-09-05,会議費,1500.0,カフェヴィエ　打合せ食事代　,new_1012000102_dai_27_12.csv,4200
2015-09-07,会議費,426.0,上島コーヒー店　早朝ミーティングコーヒー代　,new_1012000102_dai_27_12.csv,4213
2015-08-09,会議費,3880.0,光麺　打合せ食事代　,new_1012000102_dai_27_12.csv,4246
2015-09-09,会議費,3880.0,光麺　打合せ食事代　,new_1012000102_dai_27_12.csv,4252
2015-09-10,会議費,315.0,エクセルシオールカフェ　早朝ミーティングコーヒー代　,new_1012000102_dai_27_12.csv,4261
2015-09-12,会議費,1112.0,アマンチィ　早朝ミーティングコーヒー代　,new_1012000102_dai_27_12.csv,4273
2015-09-13,会議費,440.0,風月堂　打合せ食事代　,new_1012000102_dai_27_12.csv,4282
2015-09-15,会議費,315.0,エクセルシオールカフェ　打合せ食事代　,new_1012000102_dai_27_12.csv,4291
2015-09-15,会議費,4409.0,ロイヤルホスト　打合せ食事代　,new_1012000102_dai_27_12.csv,4292
2015-09-16,会議費,352.0,エクセルシオールカフェ　早朝ミーティングコーヒー代　,new_1012000102_dai_27_12.csv,4298
2015-09-10,会議費,661.0,ローソン　早朝ミーティング朝食代,new_1012000102_dai_27_12.csv,4304
2015-09-11,会議費,698.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,4311
2015-09-12,会議費,693.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,4320
2015-09-14,会議費,704.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,4326
2015-09-15,会議費,665.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,4334
2015-09-16,会議費,665.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,4340
2015-09-17,会議費,563.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,4349
2015-09-12,会議費,584.0,上島コーヒー店　打合せ食事代　,new_1012000102_dai_27_12.csv,4352
2015-09-17,会議費,538.0,ドトール　早朝ミーティングコーヒー代　,new_1012000102_dai_27_12.csv,4364
2015-09-18,会議費,596.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,4377
2015-09-19,会議費,596.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,4385
2015-09-22,会議費,315.0,エクセルシオール　早朝ミーティングコーヒー代　,new_1012000102_dai_27_12.csv,4394
2015-09-23,会議費,278.0,エクセルシオールカフェ　早朝ミーティングコーヒー代　,new_1012000102_dai_27_12.csv,4399
2015-09-24,会議費,315.0,エクセルシオールカフェ　早朝ミーティングコーヒー代　,new_1012000102_dai_27_12.csv,4403
2015-09-21,会議費,596.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,4418
2015-09-22,会議費,693.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,4426
2015-09-23,会議費,670.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,4433
2015-09-24,会議費,675.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,4437
2015-09-28,会議費,121.0,サンクス　打合せ食事代　,new_1012000102_dai_27_12.csv,4455
2015-09-29,会議費,278.0,エクセルシオールカフェ　早朝ミーティングコーヒー代　,new_1012000102_dai_27_12.csv,4457
2015-09-25,会議費,661.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,4475
2015-09-26,会議費,670.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,4483
2015-09-29,会議費,642.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,4494
2015-09-30,会議費,688.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,4502
2015-10-01,会議費,665.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,4508
2015-10-02,会議費,670.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,4514
2015-10-03,会議費,684.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,4521
2015-10-05,会議費,661.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,4529
2015-10-06,会議費,684.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,4537
2015-10-07,会議費,647.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,4544
2015-10-08,会議費,681.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,4550
2015-10-01,会議費,278.0,エクセルシオールカフェ　打合せ食事代　,new_1012000102_dai_27_12.csv,4557
2015-10-02,会議費,500.0,上島珈琲　早朝ミーティングコーヒー代　　,new_1012000102_dai_27_12.csv,4565
2015-10-03,会議費,519.0,ドトール　打合せ食事代　,new_1012000102_dai_27_12.csv,4571
2015-10-04,会議費,1112.0,カフェアマンティ　早朝ミーティングコーヒー代　,new_1012000102_dai_27_12.csv,4576
2015-10-04,会議費,260.0,上島コーヒー店　早朝ミーティングコーヒー代　,new_1012000102_dai_27_12.csv,4578
2015-10-05,会議費,417.0,上島コーヒー　早朝ミーティングコーヒー代　,new_1012000102_dai_27_12.csv,4587
2015-10-06,会議費,315.0,エクセルシオールカフェ　早朝ミーティングコーヒー代　,new_1012000102_dai_27_12.csv,4593
2015-10-06,会議費,4630.0,釜焼鳥本舗　ナイター打ち合わせ　,new_1012000102_dai_27_12.csv,4595
2015-10-06,会議費,6570.0,三是　打合せ食事代　,new_1012000102_dai_27_12.csv,4596
2015-10-06,会議費,288.0,上島コーヒー店　早朝ミーティングコーヒー代　,new_1012000102_dai_27_12.csv,4598
2015-10-08,会議費,288.0,ベックス　早朝ミーティングコーヒー代　,new_1012000102_dai_27_12.csv,4615
2015-10-08,会議費,352.0,エクセルシオールカフェ　早朝ミーティングコーヒー代　,new_1012000102_dai_27_12.csv,4618
2015-10-09,会議費,547.0,上島コーヒー店　打合せ食事代　,new_1012000102_dai_27_12.csv,4629
2015-10-13,会議費,260.0,上島コーヒー店　早朝ミーティングコーヒー代　,new_1012000102_dai_27_12.csv,4639
2015-10-13,会議費,315.0,エクセルシオールカフェ　早朝ミーティングコーヒー代　,new_1012000102_dai_27_12.csv,4640
2015-10-14,会議費,3510.0,土間土間　打合せ食事代　,new_1012000102_dai_27_12.csv,4648
2015-10-14,会議費,278.0,エクセルシオールカフェ　早朝ミーティングコーヒー代　,new_1012000102_dai_27_12.csv,4650
2015-10-15,会議費,1900.0,風月堂　打合せ食事代　,new_1012000102_dai_27_12.csv,4656
2015-10-09,会議費,593.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,4662
2015-10-10,会議費,593.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,4672
2015-10-16,会議費,547.0,上島コーヒー店　早朝ミーティングコーヒー代　,new_1012000102_dai_27_12.csv,4675
2015-10-17,会議費,584.0,上島コーヒー店　早朝ミーティングコーヒー代　,new_1012000102_dai_27_12.csv,4681
2015-10-13,会議費,681.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,4700
2015-10-14,会議費,695.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,4708
2015-10-15,会議費,709.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,4714
2015-10-16,会議費,681.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,4720
2015-10-19,会議費,547.0,上島コーヒー店　早朝ミーティングコーヒー代　,new_1012000102_dai_27_12.csv,4729
2015-10-20,会議費,213.0,ベックス　早朝ミーティングコーヒー代　,new_1012000102_dai_27_12.csv,4733
2015-10-20,会議費,260.0,タップハウス　早朝ミーティングコーヒー代　,new_1012000102_dai_27_12.csv,4736
2015-10-22,会議費,315.0,エクセルシオール　早朝ミーティングコーヒー代　,new_1012000102_dai_27_12.csv,4746
2015-10-23,会議費,547.0,上島コーヒー店　早朝ミーティングコーヒー代　,new_1012000102_dai_27_12.csv,4970
2015-10-23,会議費,4630.0,三間堂　打合せ食事代,new_1012000102_dai_27_12.csv,4974
2015-10-24,会議費,695.0,ドトール　打合せ食事代　,new_1012000102_dai_27_12.csv,4978
2015-10-17,会議費,688.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,5000
2015-10-19,会議費,656.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,5011
2015-10-20,会議費,686.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,5018
2015-10-21,会議費,695.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,5026
2015-10-22,会議費,695.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,5035
2015-10-23,会議費,676.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,5040
2015-10-24,会議費,693.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,5049
2015-10-26,会議費,695.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,5055
2015-10-27,会議費,695.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,5068
2015-10-27,会議費,260.0,上島コーヒー店　早朝ミーティングコーヒー代,new_1012000102_dai_27_12.csv,5073
2015-10-27,会議費,241.0,カフェドクリエ　早朝ミーティングコーヒー代,new_1012000102_dai_27_12.csv,5077
2015-10-28,会議費,815.0,上島コーヒー店　早朝ミーティングコーヒー代,new_1012000102_dai_27_12.csv,5082
2015-10-29,会議費,288.0,上島コーヒー店　早朝ミーティングコーヒー代,new_1012000102_dai_27_12.csv,5089
2015-10-28,会議費,667.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,5101
2015-10-29,会議費,700.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,5110
2015-10-30,会議費,681.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,5116
2015-10-31,会議費,670.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,5124
2015-11-02,会議費,681.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,5132
2015-11-03,会議費,658.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,5142
2015-11-04,会議費,704.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,5149
2015-11-05,会議費,681.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,5158
2015-11-06,会議費,667.0,ローソン　早朝ミーティング朝食代　,new_1012000102_dai_27_12.csv,5167
